,abdt,tg,inuidur1,female,black,hispanic,othrace,dep,q1,q2,q3,q4,q5,q6,agelt35,agegt54,durable,nondurable,lusd,husd,muld
1504,10754,5,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
1505,10663,3,27,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1506,10873,3,27,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1
1507,10530,2,27,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0
1508,10607,3,2,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
1509,10593,6,8,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1
1510,10677,5,27,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
1511,10845,5,17,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
1512,10747,0,12,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1
1513,10558,1,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
1514,10628,6,8,1,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,1
1515,10712,3,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1516,10852,2,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
1517,10852,1,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1518,10544,2,3,1,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,1
1519,10621,5,11,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1520,10838,2,2,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,1
1521,10789,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1522,10838,4,33,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1523,10621,2,27,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1524,10565,4,6,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
1525,10768,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1526,10775,5,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1527,10544,0,21,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1528,10810,4,27,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1
1529,10593,3,17,0,0,0,0,2,0,0,1,0,0,0,1,0,1,0,0,0,1
1530,10810,4,12,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1531,10754,5,16,0,0,0,0,2,0,0,0,1,0,0,1,0,1,0,0,0,1
1532,10775,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1533,10502,0,27,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,1,0
1534,10593,4,15,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0
1535,10516,2,32,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
1536,10502,3,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1537,10684,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1538,10698,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1539,10866,0,15,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
1540,10551,3,17,1,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0
1541,10523,4,26,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1542,10768,0,7,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1543,10565,6,5,1,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0
1544,10684,3,8,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1545,10754,5,12,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1546,10565,3,13,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1547,10607,4,27,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1
1548,10586,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1549,10775,3,13,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
1550,10866,1,8,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0
1551,10586,2,27,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0
1552,10530,0,22,1,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,1
1553,10544,0,2,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,1,0,0
1554,10775,3,42,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
1555,10768,3,18,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1556,10733,4,1,0,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,1
1557,10656,3,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1558,10593,5,16,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1559,10768,2,11,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1560,10719,1,27,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1561,10607,2,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1562,10684,0,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1563,10803,5,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1564,10859,2,16,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0
1565,10873,5,24,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
1566,10663,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
1567,10684,4,19,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1568,10551,0,6,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1569,10607,0,2,0,0,0,0,2,0,0,1,0,0,0,1,0,1,0,0,0,0
1570,10551,6,13,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0
1571,10852,0,6,0,0,0,0,2,0,0,0,0,1,0,1,0,1,0,0,0,1
1572,10635,0,28,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1573,10775,2,27,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1574,10565,0,16,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1575,10691,4,27,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1576,10565,3,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1577,10726,1,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1578,10670,5,27,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1579,10796,3,30,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
1580,10635,6,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1581,10824,1,8,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
1582,10614,0,12,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1583,10600,4,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1584,10838,1,12,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
1585,10712,3,30,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1586,10691,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
1587,10544,5,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1588,10873,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
1589,10691,5,3,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
1590,10831,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1591,10705,2,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1592,10705,1,15,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
1593,10838,0,6,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1594,10600,0,18,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1595,10614,3,12,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1596,10803,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1597,10733,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1598,10544,1,7,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1599,10670,0,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1600,10579,4,14,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
1601,10586,1,7,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1602,10740,1,27,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
1603,10544,2,22,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1604,10796,2,9,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
1605,10523,6,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1606,10866,2,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
1607,10768,1,12,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0
1608,10761,2,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1609,10852,4,27,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
1610,10740,3,27,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1611,10656,4,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1612,10649,1,20,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1613,10712,6,23,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1614,10677,4,13,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1615,10607,4,13,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1616,10866,3,26,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
1617,10642,4,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1618,10705,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1619,10453,1,13,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
1620,10621,6,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1621,10516,2,11,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1622,10712,4,5,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
1623,10726,6,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1624,10866,2,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
1625,10628,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
1626,10481,0,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1627,10712,0,14,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1628,10852,4,27,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
1629,10719,0,3,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
1630,10544,6,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1631,10628,6,7,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1
1632,10684,2,26,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1633,10670,6,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1634,10698,2,6,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1635,10817,3,10,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1636,10754,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
1637,10670,2,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1638,10649,5,10,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1639,10789,0,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
1640,10635,6,11,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1641,10628,6,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1642,10775,0,2,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1643,10831,4,14,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,1,0,0
1644,10768,4,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1645,10649,6,24,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1646,10544,0,4,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1647,10824,3,38,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1648,10677,2,27,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1649,10824,1,27,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
1650,10488,3,27,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0
1651,10684,3,23,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1652,10866,1,27,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1653,10747,3,27,0,0,0,0,2,0,0,0,1,0,0,0,1,0,1,0,1,0
1654,10866,1,27,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1655,10740,6,27,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0
1656,10572,1,27,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1657,10607,1,3,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
1658,10572,1,15,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1659,10530,4,9,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0
1660,10747,2,12,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1661,10530,4,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1662,10586,0,8,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1663,10663,3,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
1664,10607,0,12,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1665,10817,5,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1666,10838,0,5,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
1667,10663,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1668,10712,4,14,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1669,10628,2,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1670,10523,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1671,10824,3,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1672,10852,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1673,10614,2,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1674,10740,6,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1675,10670,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1676,10614,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1677,10866,5,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
1678,10572,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1679,10866,4,27,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0
1680,10586,0,14,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1681,10873,0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1682,10796,5,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1683,10782,2,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1684,10558,4,14,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1685,10621,2,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1686,10789,4,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1
1687,10684,4,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1688,10866,3,27,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1
1689,10866,0,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1690,10572,1,5,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1
1691,10873,5,27,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1692,10677,2,27,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1693,10873,3,26,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1694,10698,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1695,10537,2,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1696,10852,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1697,10544,4,19,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1698,10866,5,13,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1699,10579,0,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1700,10551,3,18,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1701,10782,1,30,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1702,10747,2,12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1703,10789,4,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1704,10649,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1705,10663,2,27,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1706,10614,4,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0
1707,10572,6,15,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1708,10719,2,27,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0
1709,10810,5,13,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0
1710,10880,4,10,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1711,10761,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1712,10677,2,27,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1713,10712,3,5,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,1,0,0
1714,10677,1,1,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0
1715,10817,0,27,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1716,10656,6,27,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1717,10866,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1718,10586,4,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1719,10670,6,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,1
1720,10824,1,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1721,10565,5,18,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1722,10551,2,21,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1723,10810,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1724,10628,6,27,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1725,10572,4,10,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0
1726,10796,5,19,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1727,10747,0,15,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1728,10614,3,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1729,10789,2,16,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1730,10593,2,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1731,10537,2,5,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0
1732,10551,1,14,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1733,10817,2,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1734,10740,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
1735,10565,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1736,10754,4,15,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1737,10824,0,29,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1738,10586,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1739,10523,0,10,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0
1740,10831,2,14,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1741,10621,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1742,10579,4,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1743,10621,1,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1744,10838,2,21,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1745,10824,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1746,10593,5,5,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0
1747,10579,2,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1748,10831,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1749,10649,5,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1750,10607,2,7,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
1751,10691,5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1752,10733,6,3,1,0,0,0,2,0,0,0,1,0,0,1,0,0,1,1,0,0
1753,10523,1,1,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,1,0,0
1754,10733,4,10,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1755,10740,6,28,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1756,10782,2,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1757,10649,2,11,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1758,10684,5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1759,10579,0,27,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
1760,10789,1,17,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0
1761,10824,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1762,10621,0,28,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1763,10628,3,8,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1764,10628,0,27,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
1765,10551,3,27,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
1766,10712,4,19,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,1,0,0
1767,10775,2,14,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0
1768,10684,4,16,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,1,0,0
1769,10684,4,9,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,1,0,0
1770,10607,3,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1771,10607,5,27,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1772,10866,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1773,10712,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1774,10852,3,1,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,1,0,0
1775,10796,4,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1776,10733,2,13,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
1777,10544,5,3,1,0,0,0,2,0,1,0,0,0,0,1,0,0,0,1,0,0
1778,10880,2,27,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1779,10572,3,25,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
1780,10642,2,6,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1
1781,10614,0,15,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1782,10866,1,8,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,0
1783,10859,4,27,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
1784,10607,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1785,10558,5,2,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,1
1786,10551,5,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1787,10628,0,4,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1
1788,10544,1,10,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
1789,10607,2,27,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
1790,10726,3,27,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1791,10663,6,27,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1792,10621,0,16,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1793,10845,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1794,10642,2,16,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1795,10558,3,18,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,1
1796,10579,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1797,10803,3,27,1,0,0,0,2,0,0,0,0,1,0,1,0,1,0,0,0,1
1798,10558,1,17,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1799,10565,3,5,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,1
1800,10733,2,27,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1801,10670,2,29,1,0,0,0,2,0,0,1,0,0,0,1,0,1,0,0,0,1
1802,10586,0,24,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1803,10866,1,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
1804,10551,6,27,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1805,10572,0,6,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
